name,artist,img,Unique ID,Name,Artist,Popularity,Album ID,Album name,Release date,Genre,Subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration ms
Yellow,Coldplay,https://i.scdn.co/image/ab67616d0000b27345e735e3fc6f0c157d484982,3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,81,6ZG5lRT77aJ3btmArcykra,Parachutes,2000-07-10,pop,electropop,0.429,0.661,11,0.8218469081994006,1,0.0281,0.00239,0.00013078470824949697,0.234,0.285,173.365,266773
Silence,Marshmello,https://i.scdn.co/image/ab67616d0000b273f33ba583059dc2f7d08bf2b8,7vGuf3Y35N4wmASOKLUVVU,Silence,Marshmello,81,2bw00gRKNKbTFOqCkohbSh,Silence,2017-08-11,pop,dance pop,0.52,0.761,4,0.9084718060473985,1,0.0853,0.256,4.989939637826962e-06,0.17,0.286,141.971,180823
Yeah! (feat. Lil Jon & Ludacris),Usher,https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),Usher,79,1RM6MGv6bcl6NrAG8PGoZk,Confessions (Expanded Edition),2004-03-23,pop,post-teen pop,0.894,0.791,2,0.874819269534606,1,0.112,0.0183,0.0,0.0388,0.583,105.018,250373
I'm Not The Only One,Sam Smith,https://i.scdn.co/image/ab67616d0000b273b11bdc91cb9ac6b14f5c1dae,1VbhR6D6zUoSTBzvnRonXO,I'm Not The Only One,Sam Smith,15,7p7RFI5jtwYDknwhnQgmlp,In The Lonely Hour (Deluxe Edition),2014-01-01,r&b,urban contemporary,0.678,0.491,5,0.8514343188818808,1,0.0358,0.565,2.7967806841046277e-05,0.0772,0.519,81.997,239317
HUMBLE.,Kendrick Lamar,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,7ujx3NYtwO2LkmKGz59mXp,HUMBLE.,Kendrick Lamar,12,7wbJhbCvhPfbK1CLAkpq25,DAMN.,2017-04-14,pop,post-teen pop,0.906,0.625,1,0.8312344152714624,0,0.0903,0.000243,3.2494969818913474e-05,0.0975,0.423,150.018,177000
Let You Down,NF,https://i.scdn.co/image/ab67616d0000b273cd733919ee57d0cc466e152f,52okn5MNA47tk87PeZJLEL,Let You Down,NF,83,1KOmHyNLuOe5YrPhD3Juuf,Perception,2017-10-06,latin,tropical,0.662,0.714,5,0.8542631435576137,0,0.121,0.312,0.0,0.179,0.464,147.997,212120
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,87,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,pop,post-teen pop,0.755,0.522,2,0.8817551285543658,1,0.0575,0.533,0.0,0.0685,0.925,89.96,157560
Lalala,Y2K,https://i.scdn.co/image/ab67616d0000b2738a6ccb507dd6a66f7f6e2440,51Fjme0JiitpyXKuyQiCDo,Lalala,Y2K,91,4WlC4FXhonJhNTXCQPGP3r,Lalala,2019-06-28,pop,post-teen pop,0.843,0.391,2,0.8077656475913082,1,0.0845,0.181,0.0,0.137,0.496,129.972,160627
Look At Me!,XXXTENTACION,https://i.scdn.co/image/ab67616d0000b27371af28545729f60b3eca66f7,7floNISpH8VF4z4459Qo18,Look At Me!,XXXTENTACION,79,3cyyJALrHc8LawnQNFYRWL,Look At Me!,2017-02-20,rap,southern hip hop,0.763,0.726,1,0.8390713073360853,1,0.282,0.259,0.0,0.0976,0.349,139.059,126346
ocean eyes,Billie Eilish,https://i.scdn.co/image/ab67616d0000b273a9f6c04ba168640b48aa5795,7hDVYcQq6MxkdJGweuCtl9,ocean eyes,Billie Eilish,85,7fRrTyKvE4Skh93v97gtcU,dont smile at me,2017-12-22,r&b,urban contemporary,0.511,0.363,4,0.812983257548771,0,0.041,0.816,0.03189134808853118,0.084,0.169,144.892,200379
Goodbyes (feat. Young Thug),Post Malone,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02,0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),Post Malone,90,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,latin,latin pop,0.548,0.653,5,0.8920855771850051,1,0.081,0.456,0.0,0.103,0.163,150.068,174853
El Efecto - Remix,Rauw Alejandro,https://i.scdn.co/image/ab67616d0000b2739ebb3103889bd70d30d65bdc,74j34STf8L6uADnTN69ohv,El Efecto - Remix,Rauw Alejandro,76,18wfVLHQKF0yXimErnxAfo,El Efecto (Remix),2019-12-13,rap,trap,0.771,0.769,0,0.8998596064790562,0,0.0694,0.18,1.579476861167002e-05,0.345,0.931,167.969,289899
Callaita,Bad Bunny,https://i.scdn.co/image/ab67616d0000b2734aef420e62863ebf622c27f5,2TH65lNHgvLxCKXM3apjxI,Callaita,Bad Bunny,90,06S3Qjh4QWLtn6c7CVhYh7,Callaita,2019-05-31,pop,post-teen pop,0.61,0.624,2,0.8732686545271672,1,0.309,0.6,2.1327967806841044e-06,0.243,0.244,176.169,250534
Billie Jean,Michael Jackson,https://i.scdn.co/image/ab67616d0000b2734121faee8df82c526cbab2be,5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,81,1C2h7mLntPSeVYciMRTF4a,Thriller 25 Super Deluxe Edition,1982-11-30,rock,classic rock,0.92,0.654,11,0.9093518848354043,0,0.0401,0.0236,0.015895372233400405,0.0359,0.847,117.046,293827
Lights Up,Harry Styles,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,2plLJpUcYPFrl1sW2pMG63,Lights Up,Harry Styles,74,4Aag1alBrdk2TFnATVmn8D,Lights Up,2019-10-11,pop,post-teen pop,0.585,0.62,3,0.8037633845315676,0,0.0327,0.0426,0.002253521126760563,0.15,0.281,101.939,172227
Summer Of '69,Bryan Adams,https://i.scdn.co/image/ab67616d0000b273cf1fee2a55e98e22bf358512,6H4EbYO8f2Tc0ijzJ0tqZm,Summer Of '69,Bryan Adams,1,4cJi2jbJOy2TBYt7F46lcb,Anthology (set - UK),2005-01-01,rock,hard rock,0.505,0.876,2,0.8712989543825828,1,0.0415,0.0148,0.0,0.118,0.718,138.862,215907
Dusk Till Dawn - Radio Edit,ZAYN,https://i.scdn.co/image/ab67616d0000b27323852b7ef0ecfe29d38d97ee,1j4kHkkpqZRBwE0A4CN4Yv,Dusk Till Dawn - Radio Edit,ZAYN,81,5l5gR4rh26QI3fijGFTDrp,Dusk Till Dawn (Radio Edit),2017-09-07,pop,dance pop,0.258,0.437,11,0.8351319070469165,0,0.039,0.101,1.2776659959758549e-06,0.106,0.0967,180.043,239000
Piece Of Your Heart,MEDUZA,https://i.scdn.co/image/ab67616d0000b273ead13021d0f2957958081f28,5p1ex0pXv6jSPJ6QbumQpD,Piece Of Your Heart,MEDUZA,30,0agqVZjOqVtqHkq3pTFPXb,Piece Of Your Heart,2019-02-01,pop,post-teen pop,0.677,0.744,10,0.8306686503363158,0,0.0295,0.0404,0.00016096579476861168,0.074,0.631,124.08,152913
Story of My Life,One Direction,https://i.scdn.co/image/ab67616d0000b2732f76b797c382bedcafdf45e1,4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,One Direction,80,7p1fX8aUySrBdx4WSYspOu,Midnight Memories (Deluxe),2013-11-25,pop,dance pop,0.6,0.663,3,0.8517067242210254,1,0.0477,0.225,0.0,0.119,0.286,121.07,245493
What Makes You Beautiful,One Direction,https://i.scdn.co/image/ab67616d0000b2734a5584795dc73860653a9a3e,4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,One Direction,78,6cunQQ7YZisYOoiFu2ywIq,Up All Night,2012-05-25,pop,post-teen pop,0.726,0.787,4,0.9210234059049095,1,0.0738,0.009,0.0,0.0596,0.888,124.989,199987
El Efecto,Rauw Alejandro,https://i.scdn.co/image/ab67616d0000b273976be14b5e8f1e7b5d8e340c,4SJHHpKhcuXwDsCsPqshXj,El Efecto,Rauw Alejandro,78,6C8ObcezFoorqPgY2J320r,El Efecto,2019-03-15,latin,reggaeton,0.849,0.781,0,0.8761603419734719,0,0.159,0.406,0.0,0.0801,0.893,84.041,217143
Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,https://i.scdn.co/image/ab67616d0000b27398a02fef3a8b1d80a0f164ec,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,83,76FXHQhTuT4QMIxfL09gX8,The Heist,2012-10-09,pop,post-teen pop,0.641,0.922,2,0.8798901996940678,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,258343
Money In The Grave (Drake ft. Rick Ross),Drake,https://i.scdn.co/image/ab67616d0000b2733f3b653b0a7b9e889a712c3d,5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),Drake,88,00HZxSA1sOS9T3nA950sg4,The Best In The World Pack,2019-06-15,rap,hip hop,0.831,0.502,10,0.8885233535192674,0,0.046,0.101,0.0,0.122,0.101,100.541,205427
Roses - Imanbek Remix,SAINt JHN,https://i.scdn.co/image/ab67616d0000b27369450869a3ffaf23bc3898bf,7fPuWrlpwDcHm5aHCH5D9t,Roses - Imanbek Remix,SAINt JHN,72,1p5rgTwzlrhJnSdi93zpbd,Roses (Imanbek Remix),2019-09-13,pop,dance pop,0.784,0.721,8,0.8589359428367873,1,0.0506,0.0149,0.004265593561368209,0.285,0.895,121.966,176219
Sign of the Times,Harry Styles,https://i.scdn.co/image/ab67616d0000b2736c619c39c853f8b1d67b7859,5Ohxk2dO5COHF1krpoPigN,Sign of the Times,Harry Styles,80,1FZKIm3JVDCxTchXDo5jOV,Harry Styles,2017-05-12,rock,permanent wave,0.516,0.595,5,0.8762651132577582,1,0.0313,0.0275,0.0,0.109,0.222,119.972,340707
Like That (feat. Gucci Mane),Doja Cat,https://i.scdn.co/image/ab67616d0000b27382b243023b937fd579a35533,4EivmOT13NMpNSfTKn9p4s,Like That (feat. Gucci Mane),Doja Cat,73,1MmVkhiwTH0BkNOU3nw5d3,Hot Pink,2019-11-07,r&b,hip pop,0.879,0.499,4,0.8469920164281374,0,0.18,0.24,0.0,0.0967,0.405,106.043,163173
i love you,Billie Eilish,https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce,6CcJMwBtXByIz4zQLzFkKc,i love you,Billie Eilish,85,0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,r&b,urban contemporary,0.421,0.131,0,0.5869915973430002,1,0.0382,0.952,0.004557344064386318,0.109,0.12,137.446,291796
When I Was Your Man,Bruno Mars,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Bruno Mars,82,58ufpQsJ1DS5kq4hhzQDiI,Unorthodox Jukebox,2012-12-07,latin,latin hip hop,0.612,0.28,0,0.792070909205205,1,0.0434,0.932,0.0,0.088,0.387,72.795,213827
Pop Out (feat. Lil Tjay),Polo G,https://i.scdn.co/image/ab67616d0000b273ae8b07ecdcf7aadefe00264f,6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),Polo G,84,26ztFK3E69j5THJQdyxC5w,Die A Legend,2019-06-07,rap,hip hop,0.772,0.639,1,0.824109967939987,1,0.467,0.15,0.0,0.0698,0.261,168.112,166560
MIDDLE CHILD,J. Cole,https://i.scdn.co/image/ab67616d0000b2737f37a4001ae7d8be430bd91b,2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,J. Cole,86,3XzSOIE6zGLliuqsVGLmUc,MIDDLE CHILD,2019-01-23,rap,hip hop,0.837,0.364,8,0.7278461119376402,1,0.276,0.149,0.0,0.271,0.463,123.984,213594
High Fashion (feat. Mustard),Roddy Ricch,https://i.scdn.co/image/ab67616d0000b273600adbc750285ea1a8da249f,07KXEDMj78x68D884wgVEm,High Fashion (feat. Mustard),Roddy Ricch,83,52u4anZbHd6UInnmHRFzba,Please Excuse Me For Being Antisocial,2019-12-06,rap,hip hop,0.831,0.499,11,0.7963874861178049,0,0.114,0.269,0.0,0.3,0.511,97.956,220487
Feel Good Inc.,Gorillaz,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf,0d28khcov6AiegSCpG5TuT,Feel Good Inc.,Gorillaz,80,0bUTHlWbkSQysoM3VsWldT,Demon Days,2005-05-23,rock,album rock,0.818,0.705,6,0.8333298409571904,1,0.177,0.00836,0.0023440643863179072,0.613,0.772,138.559,222640
Save That Shit,Lil Peep,https://i.scdn.co/image/ab67616d0000b2734958dc3c8e7aa7db22f55af3,0S0vWvyZ6Rc79TXkWxT9QA,Save That Shit,Lil Peep,80,33TJ52PuwenGmysJrwMGCe,"Come Over When You're Sober, Pt. 1",2017-08-15,rap,trap,0.534,0.583,2,0.7915680070406302,1,0.0288,0.0262,0.0,0.421,0.145,105.997,231547
Dancin (feat. Luvli) - Krono Remix,Aaron Smith,https://i.scdn.co/image/ab67616d0000b273f7a3a5656060030a0d24855c,6WkJ2OK163XXS2oARUC9JM,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,84,2J2f6vGACFrRghO1Ki74BE,Dancin (feat. Luvli) [Krono Remix],2014-11-07,pop,post-teen pop,0.72,0.741,10,0.8364729794857825,0,0.0287,0.101,1.4185110663983903e-05,0.289,0.357,119.896,198053
Fix You,Coldplay,https://i.scdn.co/image/ab67616d0000b2735f86467ff3b8221f3c9039b4,7LVHVU3tWfcxj5aiPFEW4Q,Fix You,Coldplay,81,4E7bV0pzG0LciBSWTszra6,X&Y,2005-06-07,pop,electropop,0.209,0.418,3,0.7901431175743352,1,0.0338,0.163,0.0019617706237424547,0.113,0.123,138.265,295533
Hate Me (with Juice WRLD),Ellie Goulding,https://i.scdn.co/image/ab67616d0000b273dc854e032e8588d5e75eebc6,6kls8cSlUyHW2BUOkDJIZE,Hate Me (with Juice WRLD),Ellie Goulding,88,29FoTD5vBY3Fq1QWhbl3FM,Hate Me (with Juice WRLD),2019-06-26,pop,post-teen pop,0.657,0.768,8,0.8763070217714728,1,0.0507,0.108,0.0,0.144,0.759,75.025,186223
The Nights,Avicii,https://i.scdn.co/image/ab67616d0000b2730ae4f4d42e4a09f3a29f64ad,0ct6r3EGTcMLPtrXHDvVjc,The Nights,Avicii,80,0h2knr6qpiAq0tV5ri5JMF,The Days / Nights,2014-01-01,pop,dance pop,0.527,0.835,6,0.8622676696770949,1,0.0433,0.0166,0.0,0.249,0.654,125.983,176658
There's Nothing Holdin' Me Back,Shawn Mendes,https://i.scdn.co/image/ab67616d0000b273ea3ef7697cfd5705b8f47521,3bBknFVxhFjBIFX91HcneQ,There's Nothing Holdin' Me Back,Shawn Mendes,53,1ne2D0NxoGyZd31gAM4HNd,Illuminate,2017-04-20,pop,post-teen pop,0.866,0.813,11,0.8881461768958363,0,0.0554,0.38,0.0,0.0779,0.969,121.998,199440
Losing My Religion,R.E.M.,https://i.scdn.co/image/ab67616d0000b273e2dd4e821bcc3f70dc0c8ffd,31AOj9sFz2gM0O3hMARRBx,Losing My Religion,R.E.M.,81,6yEuIwTQpciH1qtj7mP5GK,Out Of Time (25th Anniversary Edition),1991-03-12,pop,post-teen pop,0.666,0.855,9,0.8674433711208431,0,0.0295,0.179,1.2072434607645874e-06,0.0987,0.803,125.639,268427
I.F.L.Y.,Bazzi,https://i.scdn.co/image/ab67616d0000b2733a376bd9b9b1f4b2686807db,4R9ATNRRl1uth17i5qDCc0,I.F.L.Y.,Bazzi,33,5Q4g8NWSgDf0AEE0Vy7bz9,I.F.L.Y.,2019-07-18,pop,post-teen pop,0.812,0.519,2,0.8722209416843031,1,0.0385,0.379,0.0,0.13,0.554,104.954,165714
Moral of the Story,Ashe,https://i.scdn.co/image/ab67616d0000b273aea0d98794e91056c608e069,2nC3QhMI9reBIOWutbU3Tj,Moral of the Story,Ashe,53,4yKwChgdGpJzf2nn3nPHfP,Moral of the Story,2019-02-14,pop,indie poptimism,0.572,0.406,10,0.7925738113697798,1,0.0427,0.587,4.507042253521127e-06,0.102,0.265,119.812,201084
Under the Bridge,Red Hot Chili Peppers,https://i.scdn.co/image/ab67616d0000b273153d79816d853f2694b2cc70,3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,Red Hot Chili Peppers,81,30Perjew8HyGkdSmqguYyg,Blood Sugar Sex Magik (Deluxe Edition),1991-09-24,rock,classic rock,0.559,0.345,4,0.6904846719611089,1,0.0459,0.0576,0.0001056338028169014,0.141,0.458,84.581,264307
Call You Mine,The Chainsmokers,https://i.scdn.co/image/ab67616d0000b2735e90ff76fd49a23f7333de76,05CwHjIk71RXVU40boRMnR,Call You Mine,The Chainsmokers,39,1ONuDpN0a3zhCUyKCgtuzK,World War Joy,2019-05-31,pop,dance pop,0.591,0.702,7,0.8561490266747689,1,0.0289,0.225,0.0,0.414,0.501,104.003,217653
Californication,Red Hot Chili Peppers,https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595,48UPSzbZjgc449aqz8bxox,Californication,Red Hot Chili Peppers,81,2Y9IRtehByVkegoD7TcLfi,Californication (Deluxe Edition),1999-06-08,rock,classic rock,0.592,0.767,9,0.914862854388869,0,0.027,0.0021,0.0016599597585513076,0.127,0.328,96.483,329733
idontwannabeyouanymore,Billie Eilish,https://i.scdn.co/image/ab67616d0000b273a9f6c04ba168640b48aa5795,41zXlQxzTi6cGAjpOXyLYH,idontwannabeyouanymore,Billie Eilish,85,7fRrTyKvE4Skh93v97gtcU,dont smile at me,2017-12-22,r&b,urban contemporary,0.483,0.412,7,0.7959893552375165,1,0.0402,0.737,0.0,0.116,0.247,170.163,203569
Happiest Year,Jaymes Young,https://i.scdn.co/image/ab67616d0000b2730e423d98a00610e237fe40ab,5kcvBnt6DPX3AMEsCx1qDh,Happiest Year,Jaymes Young,65,2LJiFAtg7CyHrkUGr4mwGl,Happiest Year,2019-07-12,pop,indie poptimism,0.501,0.167,1,0.6786455168367453,1,0.0484,0.885,0.0,0.111,0.356,112.275,228443
My Oh My (feat. DaBaby),Camila Cabello,https://i.scdn.co/image/ab67616d0000b2735f53c0dbe5190a0af0fa28f3,3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,94,3Vsbl0diFGw8HNSjG8ue9m,Romance,2019-12-06,pop,post-teen pop,0.724,0.491,8,0.8470548791987091,1,0.0296,0.018,1.2977867203219316e-05,0.0887,0.383,105.046,170746
Love The Way You Lie,Eminem,https://i.scdn.co/image/ab67616d0000b273c08d5fa5c0f1a834acef5100,15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,Eminem,82,47BiFcV59TQi2s9SkBo2pb,Recovery,2010-06-18,latin,latin hip hop,0.749,0.925,10,0.867799593487417,1,0.227,0.241,0.0,0.52,0.641,86.989,263373
Treat You Better,Shawn Mendes,https://i.scdn.co/image/ab67616d0000b2731376b4b16f4bfcba02dc571b,3AFfyUXTfj12PgrOkZiiJo,Treat You Better,Shawn Mendes,11,51n1JXEvKgR1AaTnnfA6SS,Illuminate,2017-04-20,pop,dance pop,0.748,0.819,10,0.888795758858412,0,0.198,0.13,0.0,0.111,0.792,110.645,187973
Redbone,Childish Gambino,https://i.scdn.co/image/ab67616d0000b273b08b996d08001270adc8b555,3kxfsdsCpFgN412fpnW85Y,Redbone,Childish Gambino,18,4xnq1L6P551Qcb9gBXNMK7,"""Awaken, My Love!""",2016-12-02,r&b,urban contemporary,0.745,0.356,1,0.7548351947698174,1,0.0941,0.172,0.009486921529175048,0.123,0.607,160.033,326933
Fantasias,Rauw Alejandro,https://i.scdn.co/image/ab67616d0000b273ca6183e9d0bfb66f996eefce,6mAN61JH0dzyZpWslS11jy,Fantasias,Rauw Alejandro,92,1Flcx9eDuv7pTGM9nJBmGL,Fantasias,2019-08-29,pop,post-teen pop,0.879,0.703,1,0.8848773128261006,1,0.0701,0.143,0.0,0.0569,0.788,94.004,199711
Ric Flair Drip (& Metro Boomin),Offset,https://i.scdn.co/image/ab67616d0000b2730f206fe737d46f2f2d826d83,7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (& Metro Boomin),Offset,81,0MV1yCXcNNQBfwApqAVkH0,Without Warning,2017-10-30,rap,hip hop,0.88,0.428,9,0.7997820757286842,1,0.206,0.149,5.100603621730382e-05,0.114,0.333,100.007,172800
South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,https://i.scdn.co/image/ab67616d0000b27373304ce0653c7758dd94b259,4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,91,3oIFxDIo2fwuk4lwCmFZCx,No.6 Collaborations Project,2019-07-12,pop,post-teen pop,0.857,0.621,9,0.8396789807849464,0,0.0824,0.148,0.0,0.0865,0.668,97.986,204467
SUGAR,BROCKHAMPTON,https://i.scdn.co/image/ab67616d0000b27346f07fa4f28bf824840ddacb,6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,BROCKHAMPTON,88,1jToVugwBEzcak8gJNZG2f,GINGER,2019-08-23,rap,hip hop,0.453,0.538,1,0.8012069651949794,1,0.0638,0.449,0.0,0.19,0.516,122.973,204533
Chanel,Frank Ocean,https://i.scdn.co/image/ab67616d0000b273a0b780c23fc3c19bd412b234,6Nle9hKrkL1wQpwNfEkxjh,Chanel,Frank Ocean,82,6OGzmhzHcjf0uN9j7dYvZH,Chanel,2017-03-10,pop,electropop,0.776,0.503,0,0.853173522201035,0,0.237,0.874,0.0,0.112,0.473,110.134,210285
EARFQUAKE,"Tyler, The Creator",https://i.scdn.co/image/ab67616d0000b2737005885df706891a3c182a57,5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,"Tyler, The Creator",84,5zi7WsKlIiUXv09tbGLKsE,IGOR,2019-05-17,rap,hip hop,0.554,0.498,9,0.7875028812103179,1,0.0685,0.23,6.016096579476861e-06,0.795,0.413,79.635,190067
you were good to me,Jeremy Zucker,https://i.scdn.co/image/ab67616d0000b273d841ad4d4aa791514d7e9758,4CxFN5zON70B3VOPBYbd6P,you were good to me,Jeremy Zucker,82,16mjtcKPxpQ4ajFHmJ0hJC,brent,2019-05-03,r&b,hip pop,0.561,0.0848,2,0.6568949982188881,1,0.0404,0.913,2.635814889336016e-05,0.112,0.206,102.128,219147
F.N,Lil Tjay,https://i.scdn.co/image/ab67616d0000b273d2fe0b3a495888636cbed083,0RLLvYBopDwooCyvnTwgYu,F.N,Lil Tjay,82,1bCBZ8LedqwVYOLDLrRbbY,True 2 Myself,2019-10-11,rap,hip hop,0.567,0.515,6,0.7581878758669823,0,0.247,0.354,0.0,0.078,0.321,120.1,224000
Young Dumb & Broke,Khalid,https://i.scdn.co/image/ab67616d0000b273988ede5e1276e758b5f9e577,5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,83,6kf46HbnYCZzP6rjvQHYzg,American Teen,2017-04-27,pop,post-teen pop,0.798,0.539,1,0.8402028372063785,1,0.0421,0.199,1.670020120724346e-05,0.165,0.394,136.949,202547
Can I Call You Tonight?,Dayglow,https://i.scdn.co/image/ab67616d0000b273ccd63af052f7e438c05f6c94,5Ti99QiUdIwe0xG4gS22FL,Can I Call You Tonight?,Dayglow,25,7CEcveuhikJxpej7s1Nypr,Fuzzybrain,2018-09-28,pop,indie poptimism,0.641,0.842,9,0.8209458751545377,1,0.0292,0.132,0.9154929577464789,0.419,0.5,129.98,278769
China,Anuel AA,https://i.scdn.co/image/ab67616d0000b2735fa6dc9fc261344044c301a9,2ksOAxtIxY8yElEWw8RhgK,China,Anuel AA,93,1PTTAq0OxggVgqP5WTYWDh,China,2019-07-19,pop,dance pop,0.786,0.808,7,0.8957106636213146,1,0.0882,0.0846,0.0002907444668008048,0.0822,0.609,105.027,301714
CITY OF ANGELS,24kGoldn,https://i.scdn.co/image/ab67616d0000b273fe9008022f3f54d81dcc8030,6ap9lSRJ0iLriGLqoJ44cq,CITY OF ANGELS,24kGoldn,56,2eLpj5EDUhyAoTks8sxcKR,DROPPED OUTTA COLLEGE,2019-11-22,rock,classic rock,0.686,0.541,0,0.8686587180185654,0,0.0493,0.042,0.0,0.0675,0.724,120.084,112493
Sweet Dreams (Are Made of This) - Remastered,Eurythmics,https://i.scdn.co/image/ab67616d0000b273b3994c94dfb241923664bb4d,1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,81,5jNDWA19BJbE24x1UUJGRY,Sweet Dreams (Are Made Of This),1983-01-21,pop,post-teen pop,0.692,0.711,0,0.8161683045910777,0,0.0317,0.227,0.0,0.12,0.875,125.135,216933
Gangsta's Paradise,Coolio,https://i.scdn.co/image/ab67616d0000b2737632fe25cd368dc205927f0c,7lQWRAjyhTpCWFC0jmclT4,Gangsta's Paradise,Coolio,80,0fYctMs4EvoEqzDh8Kmg5g,Gangsta's Paradise,1995-11-07,pop,post-teen pop,0.647,0.514,8,0.7626930410912977,1,0.0593,0.0655,0.0,0.398,0.387,79.974,240693
One Dance,Drake,https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c,1xznGGDReH1oQq0xzbwXa3,One Dance,Drake,20,3hARKC8cinq3mZLLAEaBh9,Views,2016-05-06,pop,electropop,0.791,0.619,1,0.8499465666450139,1,0.0532,0.00784,0.004255533199195171,0.351,0.371,103.989,173987
Just Give Me a Reason (feat. Nate Ruess),P!nk,https://i.scdn.co/image/ab67616d0000b2739d0f0d226987b449808e7b6f,1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),P!nk,80,2Q9oTK48eb85waX1fFJsvj,The Truth About Love,2012-09-18,pop,dance pop,0.778,0.547,2,0.8208830123839658,1,0.0489,0.346,0.0003038229376257545,0.132,0.441,95.002,242733
"Alone, Pt. II",Alan Walker,https://i.scdn.co/image/ab67616d0000b273153261ff7373a171c24ab9f9,0bMbDctzMmTyK2j74j3nF3,"Alone, Pt. II",Alan Walker,85,700MviIgFKNTldTXmOAFOr,"Alone, Pt. II",2019-12-27,pop,dance pop,0.67,0.668,3,0.8830542924795172,0,0.0422,0.536,0.0,0.133,0.608,88.033,179053
Con Calma,Daddy Yankee,https://i.scdn.co/image/ab67616d0000b273896ffcd42561c44fea2bae7b,5w9c2J52mkdntKOmRLeM2m,Con Calma,Daddy Yankee,87,1otwHKoQ5KPaiekpYk4tWh,Con Calma,2019-01-24,pop,dance pop,0.737,0.86,8,0.9177126333214592,0,0.0593,0.11,1.9517102615694164e-06,0.0574,0.656,93.989,193227
Heathens,Twenty One Pilots,https://i.scdn.co/image/ab67616d0000b2732ca3ba8f334ca5a5f0312efb,6i0V12jOa3mr6uu4WYhUBr,Heathens,Twenty One Pilots,81,3J8W9AOjQhnBLCX33m3atT,Heathens,2016-06-16,pop,electropop,0.732,0.396,4,0.7774029294051086,0,0.0286,0.0841,3.601609657947686e-05,0.105,0.548,90.024,195920
Someone To You,BANNERS,https://i.scdn.co/image/ab67616d0000b273d8fac444b26ac8c2e9ff1a48,14BH4qO7pgCmIe6mgLKOK3,Someone To You,BANNERS,74,6ErxPYc0KcJgLzQnpMGsth,Empires On Fire,2017-11-03,pop,indie poptimism,0.46,0.928,2,0.896108794501603,1,0.0451,0.00595,0.0,0.24,0.684,75.05,219800
