Name,Artist,Popularity,img,Release date,Genre,Subgenre
Song #3,Stone Sour,40,https://i.scdn.co/image/ab67616d0000b27349ca1daa7d94fbbd6ddbba87,2017-04-27,rock,hard rock
Can We Talk,Tevin Campbell,66,https://i.scdn.co/image/ab67616d0000b2739af0046f069d64b650914ed8,2001,r&b,urban contemporary
This Town (feat. Sasha Sloan),Kygo,67,https://i.scdn.co/image/ab67616d0000b273a333559091297eda04eba27c,2017-09-21,pop,electropop
GRRRLS,AViVA,68,https://i.scdn.co/image/ab67616d0000b273eb7695e2bf15f643dd2510a5,2017-10-13,pop,electropop
One Last Cry,Brian McKnight,19,https://i.scdn.co/image/ab67616d0000b273a097d67e23595572ab8eab8a,2002-11-05,r&b,new jack swing
Fabricando Fantasías - Salsa Version,Tito Nieves,52,https://i.scdn.co/image/ab67616d0000b2736d0ee9a4dd2a1882d306324f,2010-01-01,latin,tropical
Al Natural (feat. Yandel),Tego Calderon,63,https://i.scdn.co/image/ab67616d0000b27320bbc7f77f55f563074a0685,2004,latin,reggaeton
Last Nite,The Strokes,72,https://i.scdn.co/image/ab67616d0000b27313f2466b83507515291acce4,2001-07-30,rock,permanent wave
Put It On Me,Ja Rule,64,https://i.scdn.co/image/ab67616d0000b27332f842df5bf97184ea909ab2,2000-01-01,rap,hip hop
Send the Pain Below,Chevelle,63,https://i.scdn.co/image/ab67616d0000b273bd444869348f556430c21890,2002,rock,permanent wave
Whore,In This Moment,1,https://i.scdn.co/image/ab67616d0000b273c6aa6fca567129638c3c4355,2012-08-13,rock,hard rock
Mesmerize,Ja Rule,64,https://i.scdn.co/image/ab67616d0000b27372062edb1c2405289b2f3f0b,2002-01-01,r&b,hip pop
Si tú no vuelves,Miguel Bosé,57,https://i.scdn.co/image/ab67616d0000b2731b4d2e0fcc6f551a3cb7bcf2,2013-12-10,latin,latin pop
Beautiful Day,U2,72,https://i.scdn.co/image/ab67616d0000b273e3f4221446f724b575a9aafb,2000-01-01,rock,permanent wave
"December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons,66,https://i.scdn.co/image/ab67616d0000b273b96c21e15c091eb98a6c88a4,2003-01-14,rock,album rock
Lonely Is The Night - Remastered,Billy Squier,61,https://i.scdn.co/image/ab67616d0000b273f4822f8034e697410a14a297,1981,rock,classic rock
Freek-A-Leek,Petey Pablo,53,https://i.scdn.co/image/ab67616d0000b273abba73f5c24c0066908196e1,2003,rap,hip hop
Only One,Yellowcard,63,https://i.scdn.co/image/ab67616d0000b273d1fd8f264564d9eef7617a45,2003-01-01,rock,permanent wave
All Night Long (All Night) - Single Version,Lionel Richie,36,https://i.scdn.co/image/ab67616d0000b2732e6e2b77b5dd9d3b54415138,2003-02-04,pop,electropop
En el 2000,Natalia Lafourcade,63,https://i.scdn.co/image/ab67616d0000b273084d16eb374dd9be4dc1c0f3,2002-07-05,latin,latin pop
Stay Schemin,Rick Ross,64,https://i.scdn.co/image/ab67616d0000b2735352ff7a09fd78a78ed4e9ba,2012-01-01,rap,gangster rap
Igual Que Ayer,R.K.M & Ken-Y,63,https://i.scdn.co/image/ab67616d0000b273714a625bc59a6c96a067d329,2016-11-04,latin,latin pop
Traicionera,Sebastian Yatra,72,https://i.scdn.co/image/ab67616d0000b27377270d35e2c2d6550c935192,2018-05-18,latin,latin pop
WALLS,Kings of Leon,64,https://i.scdn.co/image/ab67616d0000b273644f31c55e0d6c8247a9266e,2016-10-14,rock,permanent wave
Carmesí,Vicente Garcia,64,https://i.scdn.co/image/ab67616d0000b273d736613f902425dbf608194d,2016-08-26,latin,tropical
Soy Peor - Remix,Bad Bunny,65,https://i.scdn.co/image/ab67616d0000b27385028471a61daea00edfc549,2017-06-22,latin,latin hip hop
La Bilirrubina - En Vivo Estadio Olímpico De República Dominicana/2012,Juan Luis Guerra 4.40,66,https://i.scdn.co/image/ab67616d0000b273699313e8f5fe73b7474b6c9b,2013-01-01,latin,tropical
Stranger Things (feat. OneRepublic),Kygo,11,https://i.scdn.co/image/ab67616d0000b273238d888f4282893ed8f83f2a,2017-11-03,pop,electropop
Addicted To You,Avicii,69,https://i.scdn.co/image/ab67616d0000b273e14f11f796cef9f9a82691a7,2013-01-01,pop,electropop
This Is Me,Demi Lovato,50,https://i.scdn.co/image/ab67616d0000b2735f20a046cecfa513d565911f,2008-01-01,pop,post-teen pop
Otro Día Más Sin Verte,Jon Secada,62,https://i.scdn.co/image/ab67616d0000b273b4b02d890230139604057523,1992-01-01,latin,latin pop
Digital Love,Daft Punk,64,https://i.scdn.co/image/ab67616d0000b2738b56fd8fb9f486c7ebd2303a,2001-03-07,pop,electropop
1st of Tha Month,Bone Thugs-N-Harmony,64,https://i.scdn.co/image/ab67616d0000b273e49f4677129d4b8b9d9f50ac,1995-07-25,rap,gangster rap
Come With Me - Radio Mix,Nora En Pure,63,https://i.scdn.co/image/ab67616d0000b273670d585081cdd331893c8b71,2013-03-11,latin,tropical
Volví a Nacer,Carlos Vives,65,https://i.scdn.co/image/ab67616d0000b2734eb74843b937fe26fa97a2d8,2013-04-21,latin,latin pop
Kangaroo Court,Capital Cities,64,https://i.scdn.co/image/ab67616d0000b27313c6cb6a81c8db4dbc8b9924,2013,pop,electropop
Quiero Ver,Café Tacvba,64,https://i.scdn.co/image/ab67616d0000b273c0bcfc088e4d1537967bc61a,2007-01-01,rock,permanent wave
On A Roll,Ashley O,70,https://i.scdn.co/image/ab67616d0000b2733b2d2706cac8ec23c2207839,2019-06-14,pop,dance pop
Kingston,Faye Webster,59,https://i.scdn.co/image/ab67616d0000b273863a30c04dd17e33a627fd31,2019-05-24,r&b,hip pop
Pretty,Landon Cube,62,https://i.scdn.co/image/ab67616d0000b273fa3a3ecdae0b2585478cb35b,2019-10-18,rap,trap
Got Me (with Ari Lennox & Omen feat. Ty Dolla $ign & Dreezy),Dreamville,72,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101,2019-07-05,r&b,neo soul
First Off (feat. Travis Scott),Future,69,https://i.scdn.co/image/ab67616d0000b273e111437ad4fd3f50c8461ec5,2019-01-18,rap,trap
Never Ending Story,Limahl,4,https://i.scdn.co/image/ab67616d0000b273a69b2f779d3e76c1c2ac8df8,2008-01-01,pop,electropop
Black Horse And The Cherry Tree,KT Tunstall,59,https://i.scdn.co/image/ab67616d0000b273183730e8038fa632b2c227da,2005-01-01,rock,album rock
SPEEDBOAT,Denzel Curry,69,https://i.scdn.co/image/ab67616d0000b2735d46e4578c8e1adad9206480,2019-05-31,rap,hip hop
Go In,Lil Tjay,78,https://i.scdn.co/image/ab67616d0000b2736336520475d9c4ffbefae044,2019-12-13,rap,hip hop
I'm Not Alright,Loud Luxury,55,https://i.scdn.co/image/ab67616d0000b273d48c7e1df237eb2cdd6eb107,2019-07-12,pop,dance pop
OCD (with Dwn2earth),Logic,70,https://i.scdn.co/image/ab67616d0000b2733a6b37c0d938791145d627d0,2019-10-25,rap,hip hop
Undisclosed Desires,Muse,65,https://i.scdn.co/image/ab67616d0000b273b6d4566db0d12894a1a3b7a2,2009-09-10,rock,permanent wave
My Bad,Khalid,71,https://i.scdn.co/image/ab67616d0000b273496aafbb8b8831ef72a5ef14,2019-03-07,r&b,urban contemporary
Red Room,Offset,67,https://i.scdn.co/image/ab67616d0000b2737028679269dc6a5a29ce8f36,2019-02-14,rap,trap
85%,Loote,65,https://i.scdn.co/image/ab67616d0000b2733b524e973b13737390949a4f,2019-06-14,pop,indie poptimism
Acid Dreams,MAX,65,https://i.scdn.co/image/ab67616d0000b273930193f032d9c29139c3f6b2,2019-07-19,pop,dance pop
Mi Cama Huele a Ti,"Tito ""El Bambino""",63,https://i.scdn.co/image/ab67616d0000b27303a4d44c6c81faf1a913fdd6,2009-03-03,latin,reggaeton
Wild Side,Mötley Crüe,0,https://i.scdn.co/image/ab67616d0000b273a226e31b10f88c83e00e828a,2009,rock,classic rock
Get Up Offa That Thing,James Brown,53,https://i.scdn.co/image/ab67616d0000b27355de9995695e8aac0beb13cd,1991,r&b,urban contemporary
My Body,Young the Giant,64,https://i.scdn.co/image/ab67616d0000b27351729fae66d02122c4951153,2011,pop,indie poptimism
A Warrior's Call,Volbeat,63,https://i.scdn.co/image/ab67616d0000b273ca7a8e74346e143d365c4b01,2010,rock,hard rock
Rhythm Of The Night,DeBarge,64,https://i.scdn.co/image/ab67616d0000b2737a5a52177044460e8e5060ae,1985,r&b,urban contemporary
Just Like Honey,The Jesus and Mary Chain,62,https://i.scdn.co/image/ab67616d0000b2734b5f115b26a0236a4e502eb9,1985-11-18,rock,permanent wave
Baila Esta Cumbia,Selena,63,https://i.scdn.co/image/ab67616d0000b273673648f5fb3d29a82733479b,2010-01-01,latin,latin hip hop
Oh Sherrie,Steve Perry,62,https://i.scdn.co/image/ab67616d0000b273769cb1806d9339ad6fd4e343,1984-04-01,rock,album rock
Debaser,Pixies,63,https://i.scdn.co/image/ab67616d0000b273d27159df96ec159cc7d70080,1989-04-17,rock,permanent wave
96 Quite Bitter Beings,CKY,58,https://i.scdn.co/image/ab67616d0000b2730f53a197220e069351f208ce,1999-01-01,rock,hard rock
Need You Tonight,INXS,64,https://i.scdn.co/image/ab67616d0000b2734053ce7818f114a4e8dde08f,1987,rock,classic rock
Everything She Wants,Wham!,3,https://i.scdn.co/image/ab67616d0000b273a2fc41b0dd6ce4f0d16a4c46,1984-10-23,rock,album rock
Your Love Is King,Sade,61,https://i.scdn.co/image/ab67616d0000b273ad27e16c5f844ea1ad6797cd,1984,r&b,new jack swing
Every Morning,Sugar Ray,63,https://i.scdn.co/image/ab67616d0000b273d4d4c752eccb62aa42f6487d,1999,rock,permanent wave
The Promise,When In Rome,63,https://i.scdn.co/image/ab67616d0000b273d12fd00a64529cff635a75f2,1988-01-01,pop,electropop
Roll Up,Wiz Khalifa,38,https://i.scdn.co/image/ab67616d0000b273fe3cf32b1320e8ded39d8c74,2011-03-29,rap,southern hip hop
When I B On Tha Mic,Rakim,64,https://i.scdn.co/image/ab67616d0000b273788e4b609c57229f355b96b8,1999-01-01,rap,gangster rap
On My Level (feat. Too $hort),Wiz Khalifa,64,https://i.scdn.co/image/ab67616d0000b273fe3cf32b1320e8ded39d8c74,2011-03-29,rap,southern hip hop
"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",Donell Jones,60,https://i.scdn.co/image/ab67616d0000b2733b970f005df5b59e8ec25d5e,1999-05-29,r&b,urban contemporary
Hail Mary,2Pac,0,https://i.scdn.co/image/ab67616d0000b273d81a092eb373ded457d94eec,2007-12-04,rap,gangster rap
Wanna Be A Baller,Lil' Troy,63,https://i.scdn.co/image/ab67616d0000b27352cc67c87c0bb550c986c158,1998,rap,hip hop
Lights - Single Version,Ellie Goulding,9,https://i.scdn.co/image/ab67616d0000b27348486cfed067dfb1649dc051,2010-01-01,pop,electropop
Trouble On My Mind,Pusha T,64,https://i.scdn.co/image/ab67616d0000b2738663058486e0dc76dea96fd3,2011-11-08,rap,southern hip hop
Hero,Christopher Wilde,60,https://i.scdn.co/image/ab67616d0000b27334b2fc0be1e82d6c5b774786,2010-01-01,pop,post-teen pop
Ima Boss (feat. Rick Ross),Meek Mill,65,https://i.scdn.co/image/ab67616d0000b273953e7a79c351f89c6ea851c7,2011-05-23,rap,southern hip hop
Forrest Gump,Frank Ocean,65,https://i.scdn.co/image/ab67616d0000b2737aede4855f6d0d738012e2e5,2012-01-01,pop,indie poptimism
Pink Matter,Frank Ocean,65,https://i.scdn.co/image/ab67616d0000b2737aede4855f6d0d738012e2e5,2012-01-01,r&b,urban contemporary
Video Games - Remastered,Lana Del Rey,55,https://i.scdn.co/image/ab67616d0000b273cb76604d9c5963544cf5be64,2012-01-30,pop,dance pop
Time of Dying,Three Days Grace,65,https://i.scdn.co/image/ab67616d0000b2739dcf31d6b5eb82fa24de783a,2006-06-25,rock,hard rock
Life Is A Highway,Tom Cochrane,62,https://i.scdn.co/image/ab67616d0000b273a72e095ba0855a68b9290897,1992,rock,classic rock
Red Eyes,The War On Drugs,65,https://i.scdn.co/image/ab67616d0000b2733d26fed2a5a4e270a4485de6,2014-03-18,pop,dance pop
Like A Star,Corinne Bailey Rae,63,https://i.scdn.co/image/ab67616d0000b2731ec9b096319afbcc2dca6879,2006-01-01,r&b,neo soul
Feel so Good,Mase,64,https://i.scdn.co/image/ab67616d0000b273b950e2fa6cd0f5c0767b6650,1997,rap,gangster rap
Get Low,Dillon Francis,64,https://i.scdn.co/image/ab67616d0000b273483536d7340f3b68c19b637c,2014-10-22,pop,electropop
Booty,Jennifer Lopez,2,https://i.scdn.co/image/ab67616d0000b2735a52f4c39713f23c30f0bd47,2014-09-23,latin,latin hip hop
Mmm Yeah (feat. Pitbull),Austin Mahone,64,https://i.scdn.co/image/ab67616d0000b273b8509a3d905deebb1c9232fb,2014,pop,post-teen pop
The King of Wishful Thinking,Go West,61,https://i.scdn.co/image/ab67616d0000b273643c2cfd62afdf937351a504,1992-11-14,rock,permanent wave
Amor Narcótico,ChiChi Peralta,39,https://i.scdn.co/image/ab67616d0000b273ee686ebada622d510f8660fb,1997-07-01,latin,tropical
Breakaway,Kelly Clarkson,61,https://i.scdn.co/image/ab67616d0000b27303dadde4d9d305c1c3e0d91c,2004,pop,post-teen pop
Firestarter,The Prodigy,64,https://i.scdn.co/image/ab67616d0000b273c2500c4201de5914e99dfffa,1997,rock,permanent wave
Guru,Coast Modern,63,https://i.scdn.co/image/ab67616d0000b2732fd2abcce5c533647221bc85,2017-07-28,pop,indie poptimism
Evil,Interpol,47,https://i.scdn.co/image/ab67616d0000b273bd3b746d86c937c4b8259b40,2005-08-23,rock,permanent wave
A Girl Like You,Edwyn Collins,63,https://i.scdn.co/image/ab67616d0000b273583f1300f2b356b42dd231b4,1994,rap,southern hip hop
Lemon,N.E.R.D,66,https://i.scdn.co/image/ab67616d0000b273be23f47224937c9b57a004b2,2017-12-15,r&b,hip pop
Confidently Lost,Sabrina Claudio,65,https://i.scdn.co/image/ab67616d0000b273ca158241af817ff9e7a35a4e,2017-03-02,r&b,urban contemporary
Karma Chameleon,Culture Club,64,https://i.scdn.co/image/ab67616d0000b273275c384b294918ae918dbee9,1983-10-01,pop,electropop
Video Killed The Radio Star,The Buggles,70,https://i.scdn.co/image/ab67616d0000b27370b6cfff0487d653a8c7ce01,1980-01-10,pop,electropop
Who Do You Love?,YG,1,https://i.scdn.co/image/ab67616d0000b273285717d8be1761dc136572b6,2014-01-01,rap,gangster rap
Autumn Sweater,Yo La Tengo,64,https://i.scdn.co/image/ab67616d0000b273af3486eb00344584683f0123,1997-04-22,rock,permanent wave
Slither,Velvet Revolver,63,https://i.scdn.co/image/ab67616d0000b273e7d4bfff8e7e87c6090591b6,2004,rock,hard rock
Valió la Pena - Salsa Version,Marc Anthony,65,https://i.scdn.co/image/ab67616d0000b2735b808619dac962e9df490acd,2006-06-30,latin,latin hip hop
Into You (feat. Fabolous),Tamia,42,https://i.scdn.co/image/ab67616d0000b2733ee270a08b4666233fa406aa,2004-04-05,r&b,urban contemporary
Laid,James,64,https://i.scdn.co/image/ab67616d0000b273b67dbb84e0c1f82be886c8ea,1993,rock,permanent wave
Got 'Til It's Gone,Janet Jackson,63,https://i.scdn.co/image/ab67616d0000b273ea84373a962d15eeed9aa3bf,1997-10-07,r&b,new jack swing
Biggest Part of Me,Ambrosia,63,https://i.scdn.co/image/ab67616d0000b2730736c6f7e55f0bbe4b5f8497,1980-03-26,rock,album rock
The Spirit Of Radio,Rush,67,https://i.scdn.co/image/ab67616d0000b27306c0d7ebcabad0c39b566983,1980-01-01,rock,classic rock
Naturally,Selena Gomez & The Scene,63,https://i.scdn.co/image/ab67616d0000b273847e9e5d22cca026fbe067c2,2009-01-01,pop,post-teen pop
Bidi Bidi Bom Bom,Selena,62,https://i.scdn.co/image/ab67616d0000b273673648f5fb3d29a82733479b,2010-01-01,latin,latin hip hop
Mírala Bien,Wisin & Yandel,64,https://i.scdn.co/image/ab67616d0000b2737715c409b824e68db51c7adf,2005-01-01,latin,reggaeton
Verano Azul,Juan Magán,1,https://i.scdn.co/image/ab67616d0000b273faac6c9884c61a76a9da999c,2009-01-01,latin,latin pop
Rock You Like a Hurricane,Scorpions,64,https://i.scdn.co/image/ab67616d0000b2739f2023d391c3bd4acf4d51c6,2011-11-04,pop,electropop
Ten Thousand Fists,Disturbed,63,https://i.scdn.co/image/ab67616d0000b2739ed426cd696d9bfc8215fff6,2005-09-19,rock,hard rock
Here It Goes Again,OK Go,63,https://i.scdn.co/image/ab67616d0000b27371e01645abce04dda00e1c0c,2005-01-01,rock,permanent wave
Same Asshole,Jelly Roll,58,https://i.scdn.co/image/ab67616d0000b27315f032e426133c995e725423,2019-04-15,rap,southern hip hop
Sweet Disposition,The Temper Trap,64,https://i.scdn.co/image/ab67616d0000b27357a0868419086b576553c9f4,2009-03-24,pop,indie poptimism
Intro,The xx,72,https://i.scdn.co/image/ab67616d0000b273cd4b0b0947bdd7708d24349e,2009-08-16,pop,indie poptimism
Ten Feet Tall,Afrojack,4,https://i.scdn.co/image/ab67616d0000b273b3d1511a14dbfb2ba74bdf18,2014-01-01,pop,electropop
Bad (feat. Vassy) - Radio Edit,David Guetta,65,https://i.scdn.co/image/ab67616d0000b273ce9ffe310aa206be81d03bb6,2014-11-21,pop,electropop
Always in My Head,Coldplay,65,https://i.scdn.co/image/ab67616d0000b2731cbd0d5849b51c79c99e7b87,2014-05-19,rock,album rock
Final Masquerade,Linkin Park,63,https://i.scdn.co/image/ab67616d0000b2735721adac031512b903f10d03,2014-06-13,pop,electropop
Dreamin (with blackbear),The Score,65,https://i.scdn.co/image/ab67616d0000b27384f08a509689b140f1bf931d,2019-02-01,pop,indie poptimism
Only Child,Tierra Whack,67,https://i.scdn.co/image/ab67616d0000b2730ef84b82816687fc634c4910,2019-02-19,pop,dance pop
minimal,ROLE MODEL,61,https://i.scdn.co/image/ab67616d0000b2730954104061e530be0df8fc38,2019-05-03,pop,indie poptimism
Whole Wide World,Bahamas,63,https://i.scdn.co/image/ab67616d0000b2738d3e3961e4eda4c8a108345d,2009-07-21,r&b,hip pop
Summer Fade (feat. Anna of the North),Snakehips,64,https://i.scdn.co/image/ab67616d0000b2730312d83eaea8e3fe68274916,2019-08-28,pop,dance pop
Break,Three Days Grace,63,https://i.scdn.co/image/ab67616d0000b273bf55e4d8d4120679b13394af,2009-09-22,rock,hard rock
Feel It All Around,Washed Out,4,https://i.scdn.co/image/ab67616d0000b273cd4896d5151581d35aa1e5c0,2010-03-01,pop,indie poptimism
DROPPED OUTTA COLLEGE,24kGoldn,64,https://i.scdn.co/image/ab67616d0000b273fe9008022f3f54d81dcc8030,2019-11-22,r&b,urban contemporary
Hooked on a Feeling,Blue Swede,75,https://i.scdn.co/image/ab67616d0000b273e0114a86a2a0a7d8762951d9,1973,pop,post-teen pop
Hold Back The River,James Bay,68,https://i.scdn.co/image/ab67616d0000b273b36f5e7575a59b21aef432f2,2015-03-20,r&b,urban contemporary
Give It To Me Baby,Rick James,64,https://i.scdn.co/image/ab67616d0000b27317f9e7e7784ed40b223e261c,1981-04-07,r&b,urban contemporary
Alright,Logic,64,https://i.scdn.co/image/ab67616d0000b273a4c35326f6fe6676c10e31ac,2014-10-21,rap,hip hop
Tipsy - Club Mix,J-Kwon,62,https://i.scdn.co/image/ab67616d0000b2731cb40f518cb85cad4d0f9767,2004,rap,southern hip hop
La Pregunta,J Alvarez,2,https://i.scdn.co/image/ab67616d0000b273b97af8be24d2550b0ed80316,2011-09-20,latin,reggaeton
Con los Años Que Me Quedan,Gloria Estefan,60,https://i.scdn.co/image/ab67616d0000b27396e3f3e349f6f63db6fe6e70,1993-06-03,latin,latin pop
Mala Conducta,Alexis y Fido,36,https://i.scdn.co/image/ab67616d0000b2731de7e895a0244574bc5f32c5,2014-03-03,latin,reggaeton
867-5309 / Jenny,Tommy Tutone,43,https://i.scdn.co/image/ab67616d0000b273de364a9a587331dbf00aaae7,2008-04-09,rock,classic rock
Gang Related,Logic,65,https://i.scdn.co/image/ab67616d0000b273a4c35326f6fe6676c10e31ac,2014-10-21,rap,hip hop
Tuesday (feat. Drake),ILOVEMAKONNEN,64,https://i.scdn.co/image/ab67616d0000b273907c4fdbf748b825ba097673,2014-09-01,edm,pop edm
The Power of Love,Jennifer Rush,58,https://i.scdn.co/image/ab67616d0000b273b3030d635fdba26d12279145,1995-07-24,rock,hard rock
CoCo,O.T. Genasis,64,https://i.scdn.co/image/ab67616d0000b2734b4064b5e7330b1e407ac343,2014-11-10,rap,southern hip hop
Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,Panic! At The Disco,63,https://i.scdn.co/image/ab67616d0000b2730a8881b0d247346c3c447bf3,2005-09-27,rock,permanent wave
Can't Stop Dancin',Becky G,56,https://i.scdn.co/image/ab67616d0000b27339dfd401f79350c9e06a8e43,2014-11-04,pop,electropop
All About That Bass,Meghan Trainor,70,https://i.scdn.co/image/ab67616d0000b273344ff7c990f123679535da32,2015-01-09,pop,dance pop
What's Your Fantasy (Featuring Shawna),Ludacris,63,https://i.scdn.co/image/ab67616d0000b27384095c1ebcc1f46cb8cf1526,2000-01-01,rap,hip hop
Vamo a Busal,Jowell & Randy,20,https://i.scdn.co/image/ab67616d0000b2739540ae09af23f72d57923f64,2014-12-13,latin,latin hip hop
Grove St. Party (feat. Kebo Gotti),Waka Flocka Flame,63,https://i.scdn.co/image/fade577145599daff924bb7b28386a84f67bd1db,2010-10-01,rap,hip hop
GOOD BOY,GD X TAEYANG,2,https://i.scdn.co/image/ab67616d0000b273e1c7c8665d81b75d21295248,2014-11-21,edm,pop edm
Didn't Cha Know,Erykah Badu,62,https://i.scdn.co/image/ab67616d0000b2730d934cb462fae5a26f829efb,2000-10-31,r&b,neo soul
Dancing Queen,ABBA,72,https://i.scdn.co/image/ab67616d0000b273f7ecaf9daf2c1d5ca89f7312,1976,latin,latin hip hop
Better Give U Up,FKJ,63,https://i.scdn.co/image/ab67616d0000b273b9fe968166411b66df1e69fd,2017-03-02,r&b,neo soul
I See Fire,Ed Sheeran,23,https://i.scdn.co/image/ab67616d0000b273b8a84dc61f405ad81e26632b,2014-06-21,r&b,urban contemporary
There She Goes,Sixpence None The Richer,63,https://i.scdn.co/image/ab67616d0000b273b182816802535e73e697a1a6,1997,rock,permanent wave
The Killing Moon,Echo & the Bunnymen,58,https://i.scdn.co/image/ab67616d0000b273f709ceec39345de8ab2dc51c,1984-05-04,rock,permanent wave
Flow Natural,"Tito ""El Bambino""",61,https://i.scdn.co/image/ab67616d0000b273abebca5919b3af8e5b189ff9,2006-01-01,latin,reggaeton
Siente El Boom,"Tito ""El Bambino""",63,https://i.scdn.co/image/ab67616d0000b273a17af5440337fb5694a13939,2006-01-01,latin,reggaeton
Rhythm Is A Dancer - 12'' Version,SNAP!,12,https://i.scdn.co/image/ab67616d0000b273029eb7b75f50d721064ab8c7,1991,pop,dance pop
Shotta Flow 2,NLE Choppa,70,https://i.scdn.co/image/ab67616d0000b2733dd4540e40272dc148d278be,2019-02-16,rap,gangster rap
I Was Sad Last Night I'm OK Now,tobi lou,60,https://i.scdn.co/image/ab67616d0000b2734f68236f949491574f670590,2019-08-02,rap,hip hop
Don't Mess With My Man (feat. Brian Casey & Brandon Casey),Nivea,64,https://i.scdn.co/image/ab67616d0000b2732670dcc2cbee3316ea1e74e7,2002-12-10,r&b,hip pop
Stop Crying Your Heart Out,Oasis,67,https://i.scdn.co/image/ab67616d0000b273bd14866d69108524bc32fb37,2002-02-03,rock,permanent wave
Hey There Delilah,Plain White T's,80,https://i.scdn.co/image/ab67616d0000b273596eb3b2abe78e33702b657f,2005-01-01,pop,post-teen pop
Rosa Pastel,Belanova,61,https://i.scdn.co/image/ab67616d0000b2731aebd1a7e4b81f84dade50ed,2006,pop,electropop
Ella Se Fue,Kinto Sol,60,https://i.scdn.co/image/ab67616d0000b2730080f4e6933da804de79ee5e,2005,latin,latin hip hop
