name,artist,img,Popularity,Genre,Subgenre
Silence,Marshmello,https://i.scdn.co/image/ab67616d0000b273f33ba583059dc2f7d08bf2b8,81,pop,dance pop
Under the Bridge,Red Hot Chili Peppers,https://i.scdn.co/image/ab67616d0000b273153d79816d853f2694b2cc70,81,rock,classic rock
"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,https://i.scdn.co/image/ab67616d0000b273523eb48df1fa22b6d450833e,81,pop,post-teen pop
Scared to Be Lonely,Martin Garrix,https://i.scdn.co/image/ab67616d0000b27364f8a309aa3c0a66a31fc374,81,pop,dance pop
Coronao Now,El Alfa,https://i.scdn.co/image/ab67616d0000b273c20ad25b0a247109aea86095,81,latin,reggaeton
Thunderstruck,AC/DC,https://i.scdn.co/image/ab67616d0000b273b56115c0e231fbf69d3205c6,81,pop,post-teen pop
105 F Remix,KEVVO,https://i.scdn.co/image/ab67616d0000b273742361cf9cc77f8413e98877,81,latin,latin hip hop
Heathens,Twenty One Pilots,https://i.scdn.co/image/ab67616d0000b2732ca3ba8f334ca5a5f0312efb,81,pop,electropop
Ric Flair Drip (& Metro Boomin),Offset,https://i.scdn.co/image/ab67616d0000b2730f206fe737d46f2f2d826d83,81,rap,hip hop
Bad Bad Bad (feat. Lil Baby),Young Thug,https://i.scdn.co/image/ab67616d0000b2736fcd1b6e205d0d19d9efa0cc,81,rap,hip hop
Best Friend,Rex Orange County,https://i.scdn.co/image/ab67616d0000b27333a6b45fa8354efe37633964,81,pop,indie poptimism
Devil Eyes,Hippie Sabotage,https://i.scdn.co/image/ab67616d0000b273ecdad1ee6d530eb965d7c51e,81,pop,electropop
Billie Jean,Michael Jackson,https://i.scdn.co/image/ab67616d0000b2734121faee8df82c526cbab2be,81,rock,classic rock
Dusk Till Dawn - Radio Edit,ZAYN,https://i.scdn.co/image/ab67616d0000b27323852b7ef0ecfe29d38d97ee,81,pop,dance pop
Let Me Love You,DJ Snake,https://i.scdn.co/image/ab67616d0000b273212d776c31027c511f0ee3bc,81,pop,dance pop
Sunday Best,Surfaces,https://i.scdn.co/image/ab67616d0000b2733667dc27da7b24360d6050d0,81,pop,dance pop
Whatever It Takes,Imagine Dragons,https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a,81,pop,post-teen pop
Sixteen,Ellie Goulding,https://i.scdn.co/image/ab67616d0000b27394181f1b027b9123eb30baa4,81,pop,dance pop
Juicy,Doja Cat,https://i.scdn.co/image/ab67616d0000b27382b243023b937fd579a35533,81,r&b,urban contemporary
Sweet Dreams (Are Made of This) - Remastered,Eurythmics,https://i.scdn.co/image/ab67616d0000b273b3994c94dfb241923664bb4d,81,pop,post-teen pop
Slide Away,Miley Cyrus,https://i.scdn.co/image/ab67616d0000b2732bba357383c6f9dbb5112392,81,pop,post-teen pop
Runaway,Sebastian Yatra,https://i.scdn.co/image/ab67616d0000b2739ac6ac46e45a198c95d5d351,80,pop,dance pop
Trigger,Major Lazer,https://i.scdn.co/image/ab67616d0000b2738c639ee98d8019336de10bfd,80,pop,post-teen pop
LOVE. FEAT. ZACARI.,Kendrick Lamar,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,80,rap,hip hop
La Mejor Versión de Mi - Remix,Natti Natasha,https://i.scdn.co/image/ab67616d0000b273c80c5250bbf0812e0c3dad0e,80,latin,tropical
Hey There Delilah,Plain White T's,https://i.scdn.co/image/ab67616d0000b273596eb3b2abe78e33702b657f,80,pop,post-teen pop
TiK ToK,Kesha,https://i.scdn.co/image/ab67616d0000b2737a6339d6ddfd579f77559b3c,80,pop,dance pop
La Boca,Mau y Ricky,https://i.scdn.co/image/ab67616d0000b273d2ebc81ef0f59b6144e57daa,80,latin,tropical
Start Wit Me (feat. Gunna),Roddy Ricch,https://i.scdn.co/image/ab67616d0000b273600adbc750285ea1a8da249f,80,rap,hip hop
Umbrella,Rihanna,https://i.scdn.co/image/ab67616d0000b273f9f27162ab1ed45b8d7a7e98,80,pop,post-teen pop
All Around The World (La La La),R3HAB,https://i.scdn.co/image/ab67616d0000b273a00223ed12cbe970848b3107,80,pop,dance pop
Heaven,Avicii,https://i.scdn.co/image/ab67616d0000b273660ee24281a547103f466ff5,80,pop,dance pop
How I Move (feat. Lil Baby),Flipp Dinero,https://i.scdn.co/image/ab67616d0000b2731dbffcfcea45e55ff4349d4b,80,rap,hip hop
Loving Is Easy,Rex Orange County,https://i.scdn.co/image/ab67616d0000b273280a72fdd9bd502bcba6ada8,80,pop,dance pop
Playing Games (with Bryson Tiller) - Extended Version,Summer Walker,https://i.scdn.co/image/ab67616d0000b273b5ed9187ac7f8aa281a547e3,80,pop,post-teen pop
Galway Girl,Ed Sheeran,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,80,pop,electropop
Empty,Juice WRLD,https://i.scdn.co/image/ab67616d0000b273af149eb4002f65f83afc63c4,80,rap,trap
Sign of the Times,Harry Styles,https://i.scdn.co/image/ab67616d0000b2736c619c39c853f8b1d67b7859,80,rock,permanent wave
Gangsta's Paradise,Coolio,https://i.scdn.co/image/ab67616d0000b2737632fe25cd368dc205927f0c,80,pop,post-teen pop
Si Supieras,Daddy Yankee,https://i.scdn.co/image/ab67616d0000b2734f083921227dd5aa6ab09832,80,latin,latin pop
emotions,iann dior,https://i.scdn.co/image/ab67616d0000b2739fc7b0fa3ee822614a14dd2e,80,rap,trap
Just Give Me a Reason (feat. Nate Ruess),P!nk,https://i.scdn.co/image/ab67616d0000b2739d0f0d226987b449808e7b6f,80,pop,dance pop
Teeth,5 Seconds of Summer,https://i.scdn.co/image/ab67616d0000b27369097de66c421c70ca086d42,80,pop,post-teen pop
Hips Don't Lie (feat. Wyclef Jean),Shakira,https://i.scdn.co/image/ab67616d0000b27327ddd747545c0d0cfe7595fa,80,pop,post-teen pop
Shotta Flow (Feat. Blueface) [Remix],NLE Choppa,https://i.scdn.co/image/ab67616d0000b273349a68e6e92380dc2ecb54b5,80,rap,gangster rap
In the Name of Love,Martin Garrix,https://i.scdn.co/image/ab67616d0000b2738c77bcf5f5a227d270d23370,80,pop,dance pop
Story of My Life,One Direction,https://i.scdn.co/image/ab67616d0000b2732f76b797c382bedcafdf45e1,80,pop,dance pop
The Nights,Avicii,https://i.scdn.co/image/ab67616d0000b2730ae4f4d42e4a09f3a29f64ad,80,pop,dance pop
She Will Be Loved - Radio Mix,Maroon 5,https://i.scdn.co/image/ab67616d0000b27392f2d790c6a97b195f66d51e,80,pop,post-teen pop
Famous Hoes,NLE Choppa,https://i.scdn.co/image/ab67616d0000b2733ae711b1307b647a1d59f3e8,80,rap,hip hop
Can't Stop,Red Hot Chili Peppers,https://i.scdn.co/image/ab67616d0000b273de1af2785a83cc660155a0c4,80,rock,permanent wave
Cake By The Ocean,DNCE,https://i.scdn.co/image/ab67616d0000b2738d0a75346badc30c8b845be9,80,pop,post-teen pop
Baila Baila Baila - Remix,Ozuna,https://i.scdn.co/image/ab67616d0000b273231d5e78037b8063fb7edc0a,80,latin,latin pop
Be Honest (feat. Burna Boy),Jorja Smith,https://i.scdn.co/image/ab67616d0000b2730d4b41895ada0172a9237b9e,80,r&b,urban contemporary
8,Billie Eilish,https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce,80,r&b,urban contemporary
Mixed Personalities (feat. Kanye West),YNW Melly,https://i.scdn.co/image/ab67616d0000b27318fe5f786c4a429f47b1b253,80,rap,hip hop
Sorry Not Sorry,Demi Lovato,https://i.scdn.co/image/ab67616d0000b2734122abdb126fc17db275f710,80,pop,post-teen pop
Bank Account,21 Savage,https://i.scdn.co/image/ab67616d0000b273ac3c0aecec76cd7b5a54795e,80,rap,hip hop
Counting Stars,OneRepublic,https://i.scdn.co/image/ab67616d0000b273e80e7dbce3996a1ae5967751,80,pop,dance pop
Chop Suey!,System Of A Down,https://i.scdn.co/image/ab67616d0000b27330d45198d0c9e8841f9a9578,80,rock,permanent wave
Velitas,Darell,https://i.scdn.co/image/ab67616d0000b2739e6309cba08ef31cf7362e18,80,rap,trap
Save That Shit,Lil Peep,https://i.scdn.co/image/ab67616d0000b2734958dc3c8e7aa7db22f55af3,80,rap,trap
Come Thru (with Usher),Summer Walker,https://i.scdn.co/image/ab67616d0000b273b5ed9187ac7f8aa281a547e3,80,r&b,hip pop
Outnumbered,Dermot Kennedy,https://i.scdn.co/image/ab67616d0000b273fc3f07299bdbddc97184d964,80,pop,post-teen pop
Love Songs - Bonus,Kaash Paige,https://i.scdn.co/image/ab67616d0000b27387a86b99f8dde9c7d7e3bf62,80,r&b,hip pop
Put A Little Love On Me,Niall Horan,https://i.scdn.co/image/ab67616d0000b2731bd04431e42ed2105ea3534a,80,r&b,hip pop
I Feel It Coming,The Weeknd,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,80,pop,post-teen pop
Big Plans,Why Don't We,https://i.scdn.co/image/ab67616d0000b2736b8f5539def321dfff7d58b6,80,pop,post-teen pop
Just the Way You Are,Bruno Mars,https://i.scdn.co/image/ab67616d0000b27378c6c624a95d1bd02ba1fa02,80,pop,post-teen pop
Zombie,The Cranberries,https://i.scdn.co/image/ab67616d0000b273e2213d84fabb15100c425198,80,rock,album rock
my boy,Billie Eilish,https://i.scdn.co/image/ab67616d0000b273a9f6c04ba168640b48aa5795,80,pop,indie poptimism
Feel Good Inc.,Gorillaz,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf,80,rock,album rock
Detente,Mike Bahía,https://i.scdn.co/image/ab67616d0000b2731e7b15088bef347e4355af62,79,latin,latin pop
Baby Sitter (feat. Offset),DaBaby,https://i.scdn.co/image/ab67616d0000b27374d72ebd51dd5781d5f83ffd,79,rap,gangster rap
No One Compares To You,Jack & Jack,https://i.scdn.co/image/ab67616d0000b273b8930c6ded15853219d6f3cf,79,pop,post-teen pop
Stay,Zedd,https://i.scdn.co/image/ab67616d0000b273b993cba8ff7d0a8e9ee18d46,79,pop,dance pop
Run Rudolph Run - Single Version,Chuck Berry,https://i.scdn.co/image/ab67616d0000b27339807cff601735a3dec9e24c,79,r&b,neo soul
Panini,Lil Nas X,https://i.scdn.co/image/ab67616d0000b273de048a43d03fb53a466c1c9f,79,pop,post-teen pop
Please Me,Cardi B,https://i.scdn.co/image/ab67616d0000b273288883647008cefba0db5402,79,pop,post-teen pop
Tap (feat. Meek Mill),NAV,https://i.scdn.co/image/ab67616d0000b273a4aaecb02b51550635d7c1b1,79,rap,hip hop
Hear Me Calling,Juice WRLD,https://i.scdn.co/image/ab67616d0000b273af149eb4002f65f83afc63c4,79,rap,trap
do re mi,blackbear,https://i.scdn.co/image/ab67616d0000b27318e8b6e355542ddf38562055,79,pop,electropop
Nevermind,Dennis Lloyd,https://i.scdn.co/image/ab67616d0000b2734dbdd4d3c69bec0d471fc479,79,latin,tropical
Body,Loud Luxury,https://i.scdn.co/image/ab67616d0000b273af5e185b80d374b0c6beb10f,79,latin,tropical
Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion,https://i.scdn.co/image/ab67616d0000b2739dcf842e1b19fc15b1ad31dc,79,rap,hip hop
Into You,Ariana Grande,https://i.scdn.co/image/ab67616d0000b2735f9393fda71e7df39b34defd,79,edm,pop edm
DNA.,Kendrick Lamar,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,79,rap,southern hip hop
Contra La Pared,Sean Paul,https://i.scdn.co/image/ab67616d0000b27335a8918b4f284fed70a8e423,79,latin,tropical
I Forgot That You Existed,Taylor Swift,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,79,r&b,hip pop
Baby (Lil Baby feat. DaBaby),Quality Control,https://i.scdn.co/image/ab67616d0000b273f5c547a4335523f10a802f94,79,rap,gangster rap
What Am I,Why Don't We,https://i.scdn.co/image/ab67616d0000b273a1447cebd6b88be1333428de,79,pop,post-teen pop
hostage,Billie Eilish,https://i.scdn.co/image/ab67616d0000b273a9f6c04ba168640b48aa5795,79,r&b,urban contemporary
MALA SANTA,Becky G,https://i.scdn.co/image/ab67616d0000b2739c8890c824bb9be2360e79c1,79,latin,latin pop
Godzilla (feat. Juice WRLD),Eminem,https://i.scdn.co/image/ab67616d0000b2732f44aec83b20e40f3baef73c,79,pop,dance pop
Finally // beautiful stranger,Halsey,https://i.scdn.co/image/ab67616d0000b27310438f1fe0d1ba13105a66bd,79,pop,dance pop
Side To Side,Ariana Grande,https://i.scdn.co/image/ab67616d0000b2735f9393fda71e7df39b34defd,79,pop,post-teen pop
Falling Like The Stars,James Arthur,https://i.scdn.co/image/ab67616d0000b273dc16d839ab77c64bdbeb3660,79,r&b,urban contemporary
"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,https://i.scdn.co/image/ab67616d0000b2735c13911ce0c8e0b65c341a4c,79,pop,dance pop
UN PESO,J Balvin,https://i.scdn.co/image/ab67616d0000b2734891d9b25d8919448388f3bb,79,rap,trap
Desconocidos,Mau y Ricky,https://i.scdn.co/image/ab67616d0000b273d2ebc81ef0f59b6144e57daa,79,latin,latin pop
Lottery (Renegade),K CAMP,https://i.scdn.co/image/ab67616d0000b273de7c8cf6e1979da0df4323bb,79,pop,electropop
"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,https://i.scdn.co/image/ab67616d0000b2737c0dcaf2587dd360f21b6a3c,79,pop,dance pop
Mírame - Remix,Nio Garcia,https://i.scdn.co/image/ab67616d0000b273e29d5ee6db6f786da7b6d896,79,latin,reggaeton
Snow (Hey Oh),Red Hot Chili Peppers,https://i.scdn.co/image/ab67616d0000b27309fd83d32aee93dceba78517,79,rock,permanent wave
Last Resort,Papa Roach,https://i.scdn.co/image/ab67616d0000b273985bf5ede2fe4a048ee85f28,79,rock,permanent wave
Basket Case,Green Day,https://i.scdn.co/image/ab67616d0000b273db89b08034de626ebee6823d,79,pop,post-teen pop
Fight Song,Rachel Platten,https://i.scdn.co/image/ab67616d0000b273a9e4d7fae5dfcc8f9cc96bc9,79,pop,post-teen pop
See You Again (feat. Kali Uchis),"Tyler, The Creator",https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3,79,pop,dance pop
Yeah! (feat. Lil Jon & Ludacris),Usher,https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da,79,pop,post-teen pop
Best Part (feat. H.E.R.),Daniel Caesar,https://i.scdn.co/image/ab67616d0000b2733138f891f3075c9c5d944037,79,pop,indie poptimism
Look At Me!,XXXTENTACION,https://i.scdn.co/image/ab67616d0000b27371af28545729f60b3eca66f7,79,rap,southern hip hop
7 Years,Lukas Graham,https://i.scdn.co/image/ab67616d0000b2732d94d0f04e9a58d1654b760b,79,latin,latin hip hop
Should I Stay or Should I Go - Remastered,The Clash,https://i.scdn.co/image/ab67616d0000b27325a4df452a3c42ccc2e9288b,79,rock,album rock
"Happy - From ""Despicable Me 2""",Pharrell Williams,https://i.scdn.co/image/ab67616d0000b273e8107e6d9214baa81bb79bba,79,pop,post-teen pop
With Or Without You - Remastered,U2,https://i.scdn.co/image/ab67616d0000b273b7bea3d01f04e6d0408d2afe,79,pop,electropop
All Star,Smash Mouth,https://i.scdn.co/image/ab67616d0000b2734f3bbf9631faeb8de9912a23,79,pop,post-teen pop
Despacito,Luis Fonsi,https://i.scdn.co/image/ab67616d0000b273ef0d4234e1a645740f77d59c,79,pop,post-teen pop
Low (feat. T-Pain),Flo Rida,https://i.scdn.co/image/ab67616d0000b273f9bd7a6c772ac496015be3f8,79,pop,post-teen pop
In My Room,Frank Ocean,https://i.scdn.co/image/ab67616d0000b273db974f9533dd9b362891b5db,79,r&b,hip pop
Someone Like You,Adele,https://i.scdn.co/image/ab67616d0000b2736d4056466fc11f6408be2566,79,pop,dance pop
Sunflower,Rex Orange County,https://i.scdn.co/image/ab67616d0000b27315f4cfd072793fa7532e674a,79,pop,indie poptimism
Summer,Calvin Harris,https://i.scdn.co/image/ab67616d0000b273063c048e9ef6bd021b744756,79,pop,electropop
No Scrubs,TLC,https://i.scdn.co/image/ab67616d0000b273536aed77ae62fabd287a04b3,79,r&b,urban contemporary
A Thousand Years,Christina Perri,https://i.scdn.co/image/ab67616d0000b2733dea4a2ccd58ad1f8e4dbb03,79,pop,post-teen pop
Bring Me To Life,Evanescence,https://i.scdn.co/image/ab67616d0000b27325f49ab23f0ec6332efef432,78,rock,permanent wave
PILLOWTALK,ZAYN,https://i.scdn.co/image/ab67616d0000b273a15e26d05b7ce776b566579d,78,pop,dance pop
This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,https://i.scdn.co/image/ab67616d0000b273af72d0856c5527dc97f3ea08,78,pop,electropop
Work from Home (feat. Ty Dolla $ign),Fifth Harmony,https://i.scdn.co/image/ab67616d0000b273d03fa6f4e758282b7920b5c8,78,pop,dance pop
Play,K-391,https://i.scdn.co/image/ab67616d0000b273d0d90d516468655298b85062,78,pop,dance pop
Payphone,Maroon 5,https://i.scdn.co/image/ab67616d0000b2733119f490f02fcee6514e8604,78,pop,dance pop
I Feel Love,Sam Smith,https://i.scdn.co/image/ab67616d0000b27359c9a766ff93a7da044332f6,78,pop,dance pop
stupid,Tate McRae,https://i.scdn.co/image/ab67616d0000b2738d61a6d821636c7f855fb17e,78,r&b,hip pop
Can I Be Him,James Arthur,https://i.scdn.co/image/ab67616d0000b27320beb61f61fcbeb33b10a9ab,78,r&b,urban contemporary
Say Something,A Great Big World,https://i.scdn.co/image/ab67616d0000b273554488d0c51967b1654d8ce5,78,pop,dance pop
Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,https://i.scdn.co/image/ab67616d0000b273cdba7ee22968991250725ce1,78,r&b,hip pop
Envy Me,Calboy,https://i.scdn.co/image/ab67616d0000b2735f75220f317b41171e88209e,78,rap,hip hop
24K Magic,Bruno Mars,https://i.scdn.co/image/ab67616d0000b273232711f7d66a1e19e89e28c5,78,pop,electropop
Killing In The Name,Rage Against The Machine,https://i.scdn.co/image/ab67616d0000b2737676c7bf4e667590e496c2a3,78,rock,permanent wave
Best Part (feat. Daniel Caesar),H.E.R.,https://i.scdn.co/image/ab67616d0000b273b5d9c8de465654c20d77305c,78,r&b,urban contemporary
Royals,Lorde,https://i.scdn.co/image/ab67616d0000b273187331e276c898d39764cc98,78,pop,dance pop
Slow Dance,AJ Mitchell,https://i.scdn.co/image/ab67616d0000b273f4ef28e7cce77d42006fa0da,78,pop,post-teen pop
What A Time (feat. Niall Horan),Julia Michaels,https://i.scdn.co/image/ab67616d0000b273db1aa6e7eb3a86bda64c9ddf,78,pop,post-teen pop
Otherside,Red Hot Chili Peppers,https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595,78,rock,permanent wave
DJ Got Us Fallin' In Love (feat. Pitbull),Usher,https://i.scdn.co/image/ab67616d0000b27386b0c9728ad3ed338eaeea79,78,pop,post-teen pop
Easy,Camila Cabello,https://i.scdn.co/image/ab67616d0000b27357769ab845301851d5c08e31,78,pop,post-teen pop
Love Me Less (feat. Quinn XCII),MAX,https://i.scdn.co/image/ab67616d0000b273038e01a9fbf375dcccea5a3c,78,pop,post-teen pop
Harleys In Hawaii,Katy Perry,https://i.scdn.co/image/ab67616d0000b273f36563773a882c66e3fca58e,78,pop,post-teen pop
Falling for U,Peachy!,https://i.scdn.co/image/ab67616d0000b2738a63cbc0882c7d15504f5a12,78,rock,permanent wave
Bitter Sweet Symphony,The Verve,https://i.scdn.co/image/ab67616d0000b273707d13d3f87652e737e94d45,78,rock,permanent wave
Cradles,Sub Urban,https://i.scdn.co/image/ab67616d0000b273fb032fd9672efc5ac88bd03f,78,pop,electropop
Fireflies,Owl City,https://i.scdn.co/image/ab67616d0000b273785d4e702802da500fc78b32,78,pop,post-teen pop
Get You (feat. Kali Uchis),Daniel Caesar,https://i.scdn.co/image/ab67616d0000b2733138f891f3075c9c5d944037,78,r&b,urban contemporary
Rodeo,Lil Nas X,https://i.scdn.co/image/ab67616d0000b273c0e7bf5cdd630f314f20586a,78,rap,hip hop
No Te Vayas,Camilo,https://i.scdn.co/image/ab67616d0000b273574eda8ed05cf67848844ac4,78,latin,latin pop
Clout (feat. Cardi B),Offset,https://i.scdn.co/image/ab67616d0000b2737028679269dc6a5a29ce8f36,78,rap,hip hop
You Shook Me All Night Long,AC/DC,https://i.scdn.co/image/ab67616d0000b2730b51f8d91f3a21e8426361ae,78,pop,electropop
Blank Space,Taylor Swift,https://i.scdn.co/image/ab67616d0000b273c79b600289a80aaef74d155d,78,pop,post-teen pop
American Idiot,Green Day,https://i.scdn.co/image/ab67616d0000b27308a1b1e0674086d3f1995e1b,78,pop,post-teen pop
Nights,Frank Ocean,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526,78,r&b,urban contemporary
Rebota - Remix,Guaynaa,https://i.scdn.co/image/ab67616d0000b273c5081d55da614f7faf087b90,78,pop,dance pop
Go In,Lil Tjay,https://i.scdn.co/image/ab67616d0000b2736336520475d9c4ffbefae044,78,rap,hip hop
Viva La Vida,Coldplay,https://i.scdn.co/image/ab67616d0000b2733d9d867b880ebf840fceec69,78,pop,post-teen pop
Stairway to Heaven - Remaster,Led Zeppelin,https://i.scdn.co/image/ab67616d0000b27322f1b6c28ce5735646b2e569,78,rock,classic rock
Rude,MAGIC!,https://i.scdn.co/image/ab67616d0000b273604f8ac39f15d287e251f193,78,pop,dance pop
Toxicity,System Of A Down,https://i.scdn.co/image/ab67616d0000b27330d45198d0c9e8841f9a9578,78,rock,hard rock
A Sky Full of Stars,Coldplay,https://i.scdn.co/image/ab67616d0000b2731cbd0d5849b51c79c99e7b87,78,pop,dance pop
Welcome To The Jungle,Guns N' Roses,https://i.scdn.co/image/ab67616d0000b27321ebf49b3292c3f0f575f0f5,78,pop,electropop
PAID MY DUES,NF,https://i.scdn.co/image/ab67616d0000b2737ce4ae27fdfb7809d9e2b3b4,78,rap,hip hop
Welcome to the Black Parade,My Chemical Romance,https://i.scdn.co/image/ab67616d0000b27317f77fab7e8f18d5f9fee4a1,78,rock,album rock
El Efecto,Rauw Alejandro,https://i.scdn.co/image/ab67616d0000b273976be14b5e8f1e7b5d8e340c,78,latin,reggaeton
Bad Romance,Lady Gaga,https://i.scdn.co/image/ab67616d0000b2735c9890c0456a3719eeecd8aa,78,pop,post-teen pop
Leave Me Alone,Flipp Dinero,https://i.scdn.co/image/ab67616d0000b273b164878e278ee736452836c7,78,rap,hip hop
What Makes You Beautiful,One Direction,https://i.scdn.co/image/ab67616d0000b2734a5584795dc73860653a9a3e,78,pop,post-teen pop
bad vibes forever,XXXTENTACION,https://i.scdn.co/image/ab67616d0000b273fa96fd3251629605bb59345d,78,rap,trap
How You Remind Me,Nickelback,https://i.scdn.co/image/ab67616d0000b273699a422d25adc550dc5aa11c,78,rock,classic rock
Millions,Young Thug,https://i.scdn.co/image/ab67616d0000b273540db9d6bae7e57baecf8b49,78,rap,hip hop
Isis,Joyner Lucas,https://i.scdn.co/image/ab67616d0000b27319cd25731b71500a8bbecb13,78,rap,hip hop
Wet Dreamz,J. Cole,https://i.scdn.co/image/ab67616d0000b2736aca031ccc27d2e4dd829d14,78,r&b,hip pop
Toxic,Britney Spears,https://i.scdn.co/image/ab67616d0000b273efc6988972cb04105f002cd4,78,pop,post-teen pop
Kraazy,Likybo,https://i.scdn.co/image/ab67616d0000b273d1a7266056739f304c1a6387,78,rap,hip hop
Classic,MKTO,https://i.scdn.co/image/ab67616d0000b273a3aa50c6d18d38be136bd67d,77,pop,post-teen pop
Slow Hands,Niall Horan,https://i.scdn.co/image/ab67616d0000b2735bac234d5511248b248caf36,77,pop,post-teen pop
Him & I (with Halsey),G-Eazy,https://i.scdn.co/image/ab67616d0000b273046527a9c176f7c2916f3530,77,r&b,urban contemporary
My Way,Calvin Harris,https://i.scdn.co/image/ab67616d0000b2738d12bc5e3ea5c9f4a967de32,77,pop,dance pop
Bones (feat. OneRepublic),Galantis,https://i.scdn.co/image/ab67616d0000b273344d2f5474e34d7dfcf8fefb,77,pop,post-teen pop
Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,https://i.scdn.co/image/ab67616d0000b273af6b2fca3b6e24612a5fe5d8,77,r&b,hip pop
Stereo Hearts (feat. Adam Levine),Gym Class Heroes,https://i.scdn.co/image/ab67616d0000b27318b8088fe0c3dbf78398b55a,77,pop,post-teen pop
